employee_id,department,position,month,productivity_score,quality_score,attendance_rate,teamwork_score,initiative_score,communication_score,problem_solving_score,adaptability_score,leadership_score,projects_completed,training_hours,overtime_hours,client_satisfaction,overall_performance_score
EMP0001,Marketing,Marketing Specialist,2023-11,86.95126842600686,77.41944032469637,98.13462773828584,88.77098902737693,99.58705592709411,68.19880853616866,100.0,93.11334865141104,64.44915251887258,1,3.4304201549345845,3.033466575201351,89.71164658489384,84.81125792645331
EMP0001,Marketing,Marketing Specialist,2023-12,84.1278336435881,74.59600554227761,95.31119295586709,85.94755424495817,96.76362114467535,65.3753737537499,100.0,90.28991386899229,61.62571773645383,0,2.3984266196430077,2.989325455031392,86.88821180247508,82.3407524918369
EMP0001,Marketing,Marketing Specialist,2024-01,83.51073312185933,73.97890502054884,94.69409243413831,85.3304537232294,96.14652062294658,64.75827323202112,99.51978012071424,89.67281334726351,61.00861721472505,0,2.960138835560763,2.054515243103974,86.27111128074631,81.74076205041351
EMP0002,Marketing,CMO,2023-01,86.4745481392445,91.69065165974223,77.37636096787074,79.35988434928231,80.87609837518042,76.72767470551821,88.5191467975424,61.51847906396877,87.02085769295871,0,3.9655711854734563,3.684746118912258,79.74501189688011,81.5234175979297
EMP0002,Marketing,CMO,2023-02,89.51572515052335,94.73182867102108,80.41753797914959,82.40106136056116,83.91727538645927,79.76885171679706,91.56032380882125,64.55965607524762,90.06203470423756,0,3.0757374123268377,1.0953054553078905,82.78618890815896,84.56459460920856
EMP0002,Marketing,CMO,2023-03,89.08164786659282,94.29775138709054,79.98346069521905,81.96698407663062,83.48319810252873,79.33477443286652,91.12624652489072,64.12557879131708,89.62795742030703,0,4.1563446380941,3.1274036864739245,82.35211162422843,84.13051732527799
EMP0002,Marketing,CMO,2023-04,100.0,100.0,92.56854727182979,94.55207065324136,96.06828467913947,91.91986100947726,100.0,76.71066536792782,100.0,1,5.154907870854568,3.0773002374492555,94.93719820083916,94.90636021372323
EMP0002,Marketing,CMO,2023-05,89.98240599546178,95.1985095159595,80.88421882408801,82.86774220549958,84.38395623139769,80.23553256173548,92.02700465375968,65.02633692018604,90.52871554917598,0,1.2054687955580983,2.752797309237888,83.25286975309739,85.03127545414698
EMP0002,Marketing,CMO,2023-06,89.143317237214,94.35942075771173,80.04513006584024,82.02865344725181,83.54486747314992,79.39644380348771,91.1879158955119,64.18724816193827,89.68962679092822,0,3.23285843276482,0.9654121756096687,82.41378099484962,84.1921866958992
EMP0002,Marketing,CMO,2023-07,90.14019900276242,95.35630252326014,81.04201183138865,83.02553521280022,84.54174923869833,80.39332556903612,92.18479766106032,65.18412992748668,90.68650855647662,2,4.479031225968549,1.3053171234324825,83.41066276039803,85.1890684614476
EMP0002,Marketing,CMO,2023-08,90.85324302425613,96.06934654475386,81.75505585288236,83.73857923429394,85.25479326019205,81.10636959052984,92.89784168255403,65.8971739489804,91.39955257797034,1,4.191546372243642,3.5617258392202853,84.12370678189174,85.90211248294132
EMP0002,Marketing,CMO,2023-09,94.42696856807606,99.64307208857377,85.32878139670228,87.31230477811386,88.82851880401196,84.68009513434976,96.47156722637396,69.47089949280033,94.97327812179026,0,3.5148265881845058,1.3331187005335337,87.69743232571167,89.47583802676125
EMP0002,Marketing,CMO,2023-10,90.88781695581399,96.10392047631171,81.78962978444022,83.7731531658518,85.2893671917499,81.1409435220877,92.93241561411189,65.93174788053825,91.4341265095282,0,5.934108878829013,1.5158900335975454,84.1582807134496,85.93668641449918
EMP0002,Marketing,CMO,2023-11,97.13028778961244,100.0,88.03210061823867,90.01562399965024,91.53183802554835,87.38341435588615,99.17488644791034,72.1742187143367,97.67659734332665,0,5.598251182796071,1.0822561001498674,90.40075154724805,91.88585833453385
EMP0002,Marketing,CMO,2023-12,93.53327197910984,98.74937549960757,84.43508480773608,86.41860818914765,87.93482221504576,83.78639854538355,95.57787063740774,68.5772029038341,94.07958153282405,1,5.522488648351663,1.1251977848482673,86.80373573674545,88.58214143779503
EMP0002,Marketing,CMO,2024-01,98.46986770598002,100.0,89.37168053460626,91.35520391601783,92.87141794191594,88.72299427225373,100.0,73.51379863070429,99.01617725969423,0,1.9710410367374416,1.4323730661859249,91.74033146361563,92.99368246582075
EMP0003,Marketing,Marketing Manager,2023-01,81.8256910106247,77.95915817068678,98.45214670845695,66.62795391909569,52.587879065782694,59.978655928832545,49.77456036171893,80.58002811586616,78.43803683145143,1,1.5024900871322138,1.3201317802966148,96.89230957456176,68.47149542550737
EMP0003,Marketing,Marketing Manager,2023-02,88.62951298664674,84.76298014670883,100.0,73.43177589511774,59.39170104180474,66.78247790485459,56.578382337740976,87.3838500918882,85.24185880747348,0,4.383478239512056,1.6954556388569701,100.0,75.27531740152942
EMP0003,Marketing,Marketing Manager,2023-03,77.68353823389582,73.8170053939579,94.30999393172807,62.48580114236682,48.445726289053816,55.83650315210367,45.632407584990055,76.43787533913728,74.29588405472255,0,7.8106341648165625,1.0696396890788766,92.75015679783289,64.32934264877849
EMP0003,Marketing,Marketing Manager,2023-04,87.33949855216483,83.47296571222691,100.0,72.14176146063582,58.10168660732282,65.49246347037267,55.28836790325906,86.09383565740629,83.95184437299156,0,1.1462979000215512,4.325588235988581,100.0,73.9853029670475
EMP0003,Marketing,Marketing Manager,2023-05,72.96408119668718,69.09754835674926,89.59053689451943,57.76634410515817,43.72626925184517,51.11704611489502,40.912950547781406,71.71841830192864,69.57642701751391,0,2.2651813220110646,2.306215946307347,88.03069976062424,59.60988561156984
EMP0003,Marketing,Marketing Manager,2023-06,77.6873833468441,73.82085050690618,94.31383904467636,62.4896462553151,48.4495714020021,55.84034826505195,45.63625269793834,76.44172045208556,74.29972916767083,1,2.6940492464497603,2.6778350868011613,92.75400191078117,64.33318776172678
EMP0003,Marketing,Marketing Manager,2023-07,84.12831444669173,80.26178160675381,100.0,68.93057735516273,54.890502501849724,62.281279364899575,52.07718379778596,82.8826515519332,80.74066026751846,0,6.366251734518409,1.5790260107595604,99.1949330106288,70.7741188615744
EMP0003,Marketing,Marketing Manager,2023-08,79.72288554593142,75.8563527059935,96.34934124376367,64.52514845440241,50.48507360108941,57.87585046413926,47.67175489702565,78.47722265117288,76.33523136675815,0,0.0,4.008050969297475,94.78950410986849,66.3686899608141
EMP0003,Marketing,Marketing Manager,2023-09,86.47385487857795,82.60732203864004,100.0,71.27611778704895,57.23604293373595,64.6268197967858,54.42272422967219,85.22819198381941,83.08620069940469,1,5.194353423911303,3.073059726941534,100.0,73.11965929346063
EMP0003,Marketing,Marketing Manager,2023-10,78.74756006198521,74.8810272220473,95.37401575981747,63.54982297045621,49.50974811714321,56.90052498019306,46.69642941307945,77.50189716722667,75.35990588281194,0,5.555161722565288,0.953015859109552,93.81417862592228,65.39336447686787
EMP0003,Marketing,Marketing Manager,2023-11,82.40714967242586,78.54061683248794,99.03360537025812,67.20941258089685,53.16933772758386,60.56011459063371,50.3560190235201,81.16148677766732,79.01949549325259,0,4.2791827169407926,2.6313391045276653,97.47376823636293,69.05295408730854
EMP0003,Marketing,Marketing Manager,2023-12,81.09880677393159,77.23227393399367,97.72526247176384,65.90106968240258,51.86099482908958,59.25177169213943,49.047676125025816,79.85314387917305,77.71115259475832,0,1.8807576159784931,0.8806875161390326,96.16542533786865,67.74461118881425
EMP0003,Marketing,Marketing Manager,2024-01,79.00652031944016,75.13998747950224,95.63297601727241,63.80878322791115,49.76870837459815,57.159485237648,46.95538967053439,77.76085742468162,75.61886614026689,1,7.420884686460388,1.888097809248511,94.07313888337723,65.65232473432282
EMP0004,Product Management,Product Manager,2023-01,71.60581142222385,76.51226802885377,100.0,96.49255031106486,79.2482339014096,71.77161357402164,76.90392567773947,92.72389310839951,69.65910448741148,1,0.33898535213236247,0.4173671080292223,87.8302249140392,79.36467506389052
EMP0004,Product Management,Product Manager,2023-02,72.95729018304824,77.86374678967816,100.0,97.84402907188925,80.599712662234,73.12309233484604,78.25540443856386,94.0753718692239,71.01058324823587,2,4.346768713456827,0.9141230434045968,89.1817036748636,80.71615382471492
EMP0004,Product Management,Product Manager,2023-03,67.17604080193924,72.08249740856915,96.80778361970793,92.06277969078025,74.81846328112499,67.34184295373703,72.47415505745485,88.2941224881149,65.22933386712687,1,2.3636734900828773,1.5931952178478017,83.40045429375459,74.93490444360592
EMP0004,Product Management,Product Manager,2023-04,64.53017742065248,69.4366340272824,94.16192023842117,89.41691630949349,72.17259989983823,64.69597957245027,69.82829167616809,85.64825910682814,62.58347048584012,1,0.0,2.2210894869113154,80.75459091246783,72.28904106231916
EMP0004,Product Management,Product Manager,2023-05,65.74730480772081,70.65376141435073,95.3790476254895,90.63404369656182,73.38972728690656,65.9131069595186,71.04541906323642,86.86538649389647,63.80059787290844,0,1.0595271152845216,0.4362320818505351,81.97171829953616,73.50616844938747
EMP0004,Product Management,Product Manager,2023-06,70.14519657463111,75.05165318126103,99.77693939239981,95.03193546347212,77.78761905381687,70.3109987264289,75.44331083014673,91.26327826080677,68.19848963981875,4,2.0859214910163,0.6827718924350772,86.36961006644647,77.90406021629778
EMP0004,Product Management,Product Manager,2023-07,75.52186444286923,80.42832104949915,100.0,100.0,83.16428692205498,75.68766659466702,80.81997869838484,96.63994612904489,73.57515750805686,1,0.8237748213909003,0.8274862384892283,91.74627793468458,83.2296526680721
EMP0004,Product Management,Product Manager,2023-08,76.15028567978922,81.05674228641914,100.0,100.0,83.79270815897497,76.31608783158701,81.44839993530483,97.26836736596488,74.20357874497685,0,1.145425161175615,1.940526765674752,92.37469917160458,83.77952125037712
EMP0004,Product Management,Product Manager,2023-09,76.17239008857435,81.07884669520426,100.0,100.0,83.8148125677601,76.33819224037214,81.47050434408996,97.29047177475,74.22568315376198,1,2.887939607315979,0.35168262267569916,92.3968035803897,83.7988626080641
EMP0004,Product Management,Product Manager,2023-10,70.50844922660538,75.4149058332353,100.0,95.39518811544639,78.15087170579113,70.67425137840317,75.80656348212099,91.62653091278104,68.56174229179301,1,0.5597178313896793,0.7082261613327456,86.73286271842073,78.26731286827206
EMP0004,Product Management,Product Manager,2023-11,69.69707337960291,74.60352998623283,99.32881619737161,94.58381226844392,77.33949585878867,69.8628755314007,74.99518763511853,90.81515506577857,67.75036644479054,0,4.466477516351335,0.5348512806235957,85.92148687141827,77.45593702126958
EMP0004,Product Management,Product Manager,2023-12,62.587993197442124,67.49444980407205,92.21973601521083,87.47473208628314,70.23041567662789,62.753795349239915,67.88610745295775,83.70607488361779,60.641286262629755,0,4.07479844050519,1.3205752133381496,78.81240668925749,70.3468568391088
EMP0004,Product Management,Product Manager,2024-01,67.80327026648102,72.70972687311094,97.43501308424972,92.69000915532203,75.44569274566678,67.96907241827881,73.10138452199664,88.92135195265668,65.85656333166865,1,1.275487029198122,0.3487375875482865,84.02768375829638,75.5621339081477
EMP0005,Marketing,CMO,2023-01,72.63919722016024,87.73434023526471,87.6364638457159,100.0,91.15709169983002,90.41242508283302,65.44167877230377,64.25926474584854,87.10808013010936,0,0.0,4.56713653441957,79.97827787537094,82.3440097357937
EMP0005,Marketing,CMO,2023-02,65.77482675866824,80.86996977377271,80.7720933842239,94.58115326957048,84.292721238338,83.54805462134101,58.577308310811766,57.39489428435653,80.24370966861736,1,0.0,1.8667438335652526,73.11390741387893,75.66032974068452
EMP0005,Marketing,CMO,2023-03,79.7623380712379,94.85748108634237,94.75960469679356,100.0,98.28023255090768,97.53556593391069,72.56481962338144,71.3824055969262,94.23122098118702,0,3.032237304161445,1.0323031569864076,87.1014187264486,88.57675798048666
EMP0005,Marketing,CMO,2023-04,66.8132198511062,81.90836286621067,81.81048647666185,95.61954636200844,85.33111433077597,84.58644771377898,59.61570140324974,58.4332873767945,81.28210276105531,0,1.1598571190631386,1.1621872179228243,74.15230050631689,76.69872283312246
EMP0005,Marketing,CMO,2023-05,76.59941906134858,91.69456207645305,91.59668568690424,100.0,95.11731354101836,94.37264692402137,69.40190061349212,68.21948658703688,91.0683019712977,0,3.331250283867598,1.4805518448669739,83.93849971655928,85.80920384683351
EMP0005,Marketing,CMO,2023-06,75.85549006277657,90.95063307788104,90.85275668833222,100.0,94.37338454244635,93.62871792544935,68.6579716149201,67.47555758846487,90.32437297272568,0,0.0,1.4776376574298227,83.19457071798726,85.15826597308299
EMP0005,Marketing,CMO,2023-07,72.86021835676425,87.95536137186872,87.8574849823199,100.0,91.37811283643401,90.63344621943702,65.66269990890777,64.48028588245253,87.32910126671337,1,2.7168586865346995,1.7115640673230268,80.19929901197494,82.53740323032221
EMP0005,Marketing,CMO,2023-08,56.16472417083456,71.25986718593903,71.16199079639021,84.9710506817368,74.68261865050434,73.93795203350734,48.96720572297809,47.78479169652286,70.63360708078368,0,3.499607001060885,3.4673399448351745,63.503804826045254,66.05022715285084
EMP0005,Marketing,CMO,2023-09,66.24465548151146,81.33979849661593,81.24192210706711,95.0509819924137,84.76254996118124,84.01788334418424,59.04713703365499,57.86472300719976,80.71353839146057,0,0.0,3.322425342181255,73.58373613672215,76.13015846352775
EMP0005,Marketing,CMO,2023-10,68.16873977800651,83.26388279311098,83.16600640356216,96.97506628890875,86.68663425767629,85.9419676406793,60.971221330150044,59.78880730369481,82.63762268795563,1,0.9961406013849297,2.516339134034447,75.5078204332172,78.05424276002279
EMP0005,Marketing,CMO,2023-11,67.81370056012777,82.90884357523224,82.81096718568342,96.62002707103001,86.33159503979755,85.58692842280055,60.61618211227131,59.43376808581608,82.28258347007689,0,0.19043179949710565,1.082550228698035,75.15278121533846,77.69920354214405
EMP0005,Marketing,CMO,2023-12,70.24282278806068,85.33796580316515,85.24008941361633,99.04914929896292,88.76071726773046,88.01605065073346,63.04530434020421,61.86289031374898,84.7117056980098,1,2.7115314456097677,3.6879762005294308,77.58190344327137,80.12832577007696
EMP0005,Marketing,CMO,2024-01,62.80264486661974,77.89778788172421,77.7999114921754,91.60897137752198,81.32053934628952,80.57587272929253,55.60512641876327,54.422712392308036,77.27152777656886,1,4.14987871264959,1.392649687394721,70.14172552183044,72.68814784863602
EMP0006,HR,HR Director,2023-01,60.19986728449604,74.18657068436167,84.27938426154545,78.97723426321562,67.18366688841171,34.79705564139202,84.6919107319962,69.42860372823596,65.63804428989023,1,3.76506767923951,2.789245146560467,62.392304738133646,66.88786918899993
EMP0006,HR,HR Director,2023-02,64.18766009449774,78.17436349436338,88.26717707154715,82.96502707321733,71.17145969841341,38.78484845139373,88.67970354199791,73.41639653823766,69.62583709989194,0,0.0,2.32246921116963,66.38009754813535,70.87566199900164
EMP0006,HR,HR Director,2023-03,69.73494822569869,83.72165162556432,93.8144652027481,88.51231520441827,76.71874782961436,44.33213658259467,94.22699167319885,78.9636846694386,75.17312523109288,1,4.526938487198804,2.9429643746165133,71.9273856793363,76.42295013020258
EMP0006,HR,HR Director,2023-04,64.93611399508751,78.92281739495314,89.01563097213693,83.7134809738071,71.9199135990032,39.5333023519835,89.42815744258769,74.16485043882744,70.37429100048172,0,2.645091518018182,3.90388815292138,67.12855144872512,71.6241158995914
EMP0006,HR,HR Director,2023-05,67.35935831908071,81.34606171894634,91.43887529613012,86.1367252978003,74.34315792299638,41.9565466759767,91.85140176658088,76.58809476282063,72.79753532447491,1,1.9918373018815,2.4586604223258703,69.55179577271832,74.0473602235846
EMP0006,HR,HR Director,2023-06,69.40952898111279,83.39623238097842,93.4890459581622,88.18689595983237,76.39332858502846,44.00671733800877,93.90157242861295,78.6382654248527,74.84770598650698,0,7.458333611414039,1.630796436386945,71.6019664347504,76.09753088561668
EMP0006,HR,HR Director,2023-07,72.57329086459079,86.55999426445642,96.6528078416402,91.35065784331037,79.55709046850646,47.17047922148677,97.06533431209095,81.80202730833071,78.01146786998498,0,3.326374491116461,1.508716861273179,74.7657283182284,79.26129276909467
EMP0006,HR,HR Director,2023-08,70.24536824341224,84.23207164327788,94.32488522046165,89.02273522213183,77.22916784732791,44.84255660030823,94.73741169091241,79.47410468715216,75.68354524880644,0,1.863368448068238,1.3829091063906753,72.43780569704985,76.93337014791614
EMP0006,HR,HR Director,2023-09,61.460312945285416,75.44701634515104,85.53982992233482,80.237679924005,68.44411254920108,36.0575013021814,85.95235639278557,70.68904938902533,66.8984899506796,1,1.039601853194566,2.142311295743901,63.652750398923025,68.1483148497893
EMP0006,HR,HR Director,2023-10,70.39864832662525,84.38535172649088,94.47816530367466,89.17601530534483,77.38244793054092,44.99583668352123,94.89069177412541,79.62738477036517,75.83682533201944,0,3.984337375811971,1.8440832988121199,72.59108578026286,77.08665023112914
EMP0006,HR,HR Director,2023-11,69.86122846952065,83.84793186938629,93.94074544657006,88.63859544824024,76.84502807343632,44.458416826416645,94.35327191702082,79.08996491326057,75.29940547491485,1,0.40982011616851555,2.8063072224977015,72.05366592315826,76.54923037402455
EMP0006,HR,HR Director,2023-12,68.142886712371,82.12959011223663,92.2224036894204,86.92025369109058,75.12668631628667,42.74007506926698,92.63493015987116,77.37162315611091,73.58106371776519,0,4.304142383165693,2.1561437308593794,70.3353241660086,74.8308886168749
EMP0006,HR,HR Director,2024-01,64.48641855922915,78.47312195909478,88.56593553627856,83.26378553794873,71.47021816314482,39.083606916125134,88.97846200672932,73.71515500296907,69.92459556462335,3,0.0,2.3201119825467034,66.67885601286676,71.17442046373304
EMP0007,Marketing,CMO,2023-01,67.67119552499156,69.7181637424092,87.74844418713404,66.84372114633904,69.27056723538239,84.41898102921716,71.08660420178298,60.747215167313996,67.53918149415372,1,5.169122883920696,3.9243382396158797,86.30910601724997,69.66195369269875
EMP0007,Marketing,CMO,2023-02,74.92886699898233,76.97583521639997,95.00611566112481,74.1013926203298,76.52823870937316,91.67665250320793,78.34427567577374,68.00488664130476,74.79685296814449,2,0.6593343415529637,2.597777346424491,93.56677749124074,76.91962516668954
EMP0007,Marketing,CMO,2023-03,76.37156287529999,78.41853109271763,96.44881153744247,75.54408849664746,77.97093458569081,93.11934837952559,79.7869715520914,69.44758251762242,76.23954884446215,0,0.018569386149277722,5.684413936486923,95.0094733675584,78.3623210430072
EMP0007,Marketing,CMO,2023-04,77.545161801571,79.59213001898864,97.62241046371348,76.71768742291847,79.14453351196182,94.2929473057966,80.96057047836241,70.62118144389343,77.41314777073316,0,2.3935795273029825,2.6547874855240376,96.18307229382941,79.5359199692782
EMP0007,Marketing,CMO,2023-05,73.23131947016437,75.27828768758201,93.30856813230685,72.40384509151184,74.83069118055519,89.97910497438997,76.64672814695578,66.3073391124868,73.09930543932653,0,2.66619510688668,2.7843059686761515,91.86922996242278,75.22207763787155
EMP0007,Marketing,CMO,2023-06,76.58509659773503,78.63206481515267,96.66234525987751,75.7576222190825,78.18446830812586,93.33288210196064,80.00050527452645,69.66111624005747,76.4530825668972,0,2.1129425437271934,2.7926017912588077,95.22300708999344,78.57585476544224
EMP0007,Marketing,CMO,2023-07,82.23944929977802,84.28641751719566,100.0,81.41197492112549,83.83882101016884,98.98723480400362,85.65485797656943,75.31546894210045,82.10743526894018,0,1.5632610190113763,3.3965824370032105,100.0,84.23020746748522
EMP0007,Marketing,CMO,2023-08,73.75174074432822,75.79870896174586,93.8289894064707,72.92426636567569,75.35111245471904,90.49952624855382,77.16714942111963,66.82776038665065,73.61972671349038,0,3.4753108086889153,3.834799079705036,92.38965123658663,75.74249891203542
EMP0007,Marketing,CMO,2023-09,78.78991582628186,80.8368840436995,98.86716448842434,77.96244144762933,80.38928753667268,95.53770133050746,82.20532450307327,71.86593546860429,78.65790179544402,1,1.3491958883302155,3.25774286690765,97.42782631854027,80.78067399398904
EMP0007,Marketing,CMO,2023-10,70.94987249662708,72.99684071404471,91.02712115876955,70.12239811797454,72.54924420701789,87.69765800085267,74.36528117341848,64.0258921389495,70.81785846578924,0,0.0,2.554135399214131,89.5877829888855,72.94063066433426
EMP0007,Marketing,CMO,2023-11,73.8454847364668,75.89245295388444,93.92273339860928,73.01801035781428,75.44485644685763,90.5932702406924,77.26089341325822,66.92150437878924,73.71347070562896,0,1.6127043682719475,3.5243897562095277,92.48339522872521,75.836242904174
EMP0007,Marketing,CMO,2023-12,66.53463005230836,68.581598269726,86.61187871445084,65.70715567365583,68.13400176269919,83.28241555653396,69.95003872909977,59.61064969463079,66.40261602147052,1,0.04933462152749568,4.011302209732698,85.17254054456677,68.52538822001557
EMP0007,Marketing,CMO,2024-01,71.15296682498548,73.19993504240313,91.23021548712796,70.32549244633296,72.75233853537631,87.90075232921109,74.5683755017769,64.22898646730792,71.02095279414765,1,1.2757060614736992,3.4621908021944927,89.7908773172439,73.14372499269268
EMP0008,HR,HR Manager,2023-01,63.535893294604804,79.51746692230779,99.21604668452825,87.95335484731609,73.72617366709422,81.290908433839,40.90560574487686,98.5632226153473,89.01837584246249,0,4.229163089373511,2.364551775039472,90.44954201463604,76.81387517098108
EMP0008,HR,HR Manager,2023-02,58.0541553614911,74.03572898919408,93.73430875141455,82.47161691420239,68.24443573398051,75.80917050072529,35.42386781176315,93.0814846822336,83.53663790934878,3,4.305615845540484,3.116430995856901,84.96780408152233,71.33213723786736
EMP0008,HR,HR Manager,2023-03,57.24212497588379,73.22369860358678,92.92227836580724,81.65958652859509,67.43240534837321,74.99714011511799,34.611837426155844,92.2694542966263,82.72460752374148,0,0.07832999432696397,4.1841528339046565,84.15577369591503,70.52010685226006
EMP0008,HR,HR Manager,2023-04,69.2608139435276,85.24238757123058,100.0,93.67827549623888,79.451094316017,87.01582908276178,46.63052639379964,100.0,94.74329649138528,1,5.918217819761265,6.538691221654967,96.17446266355883,82.00277791187011
EMP0008,HR,HR Manager,2023-05,61.474719360614806,77.4562929883178,97.15487275053826,85.8921809133261,71.66499973310422,79.229734499849,38.84443181088686,96.50204868135731,86.9572019084725,0,6.079220315400796,2.437961827932247,88.38836808064605,74.75270123699107
EMP0008,HR,HR Manager,2023-06,72.02048949206825,88.00206311977125,100.0,96.43795104477955,82.21076986455768,89.77550463130245,49.39020194234031,100.0,97.50297203992595,0,4.725860425784062,3.447184926744508,98.9341382120995,84.41749401684316
EMP0008,HR,HR Manager,2023-07,62.89147637476546,78.87305000246845,98.57162976468891,87.30893792747675,73.08175674725487,80.64649151399965,40.261188825037515,97.91880569550796,88.37395892262315,1,6.26134942662193,4.141562347676682,89.8051250947967,76.16945825114172
EMP0008,HR,HR Manager,2023-08,67.60366997353451,83.58524360123751,100.0,92.02113152624581,77.79395034602393,85.35868511276871,44.97338242380656,100.0,93.08615252139221,0,10.125335074799263,2.730407369329315,94.51731869356576,80.55277693812617
EMP0008,HR,HR Manager,2023-09,69.45337434949505,85.43494797719805,100.0,93.87083590220635,79.64365472198448,87.20838948872925,46.82308679976711,100.0,94.93585689735275,1,3.685513987395303,3.1239630708416084,96.3670230695263,82.17126826709163
EMP0008,HR,HR Manager,2023-10,50.59587587233661,66.5774495000396,86.27602926226007,75.01333742504791,60.78615624482603,68.35089101157081,27.965588322608667,85.62320519307912,76.0783584201943,5,6.26856258924612,2.579378319205447,77.50952459236785,63.87385774871288
EMP0008,HR,HR Manager,2023-11,66.64497409717009,82.62654772487308,100.0,91.06243564988138,76.8352544696595,84.39998923640428,44.014686547442146,100.0,92.12745664502778,2,4.809739659401363,3.295136011683721,93.55862281720133,79.71391804630728
EMP0008,HR,HR Manager,2023-12,60.310562144387276,76.29213577209026,95.99071553431072,84.72802369709856,70.50084251687669,78.06557728362147,37.68027459465933,95.33789146512977,85.79304469224496,0,7.486730767688481,2.2660248802917087,87.22421086441851,73.58854402076355
EMP0008,HR,HR Manager,2024-01,70.50357675365201,86.485150381355,100.0,94.9210383063633,80.69385712614142,88.2585918928862,47.87328920392407,100.0,95.9860593015097,0,6.821892940204324,2.237571676438196,97.41722547368325,83.09019537072898
EMP0009,Engineering,Architect,2023-01,54.256262733419305,68.27119181260373,100.0,67.81105376405363,44.52669424274008,53.897190385277185,86.72068476835366,67.98338008783863,51.87977262614339,0,8.347469807564075,2.5662729993607045,95.6757747345391,61.9182788025537
EMP0009,Engineering,Architect,2023-02,55.755806723115334,69.77073580229977,100.0,69.31059775374966,46.02623823243611,55.396734374973214,88.2202287580497,69.48292407753466,53.37931661583942,0,10.001847067237474,2.457187105958224,97.17531872423514,63.41782279224973
EMP0009,Engineering,Architect,2023-03,49.56767813454928,63.58260721373371,96.08306909249946,63.1224691651836,39.838109643870055,49.20860578640716,82.03210016948364,63.2947954889686,47.19118802727337,1,6.452366873868607,2.4396306645354824,90.98719013566908,57.22969420368368
EMP0009,Engineering,Architect,2023-04,45.54306235214158,59.55799143132601,92.05845331009175,59.0978533827759,35.813493861462355,45.18399000399946,78.00748438707593,59.2701797065609,43.16657224486567,0,2.796341695735475,2.1003435693578694,86.96257435326137,53.20507842127598
EMP0009,Engineering,Architect,2023-05,50.24204278057068,64.25697185975511,96.75743373852086,63.796833811205,40.51247428989145,49.88297043242856,82.70646481550504,63.96916013499,47.865552673294765,0,5.812124197159198,2.9097275099962596,91.66155478169048,57.90405884970507
